transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
4489,87,3326,2017-06-13,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:38:42.000000000
17123,0,3326,2017-07-18,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 10:49:51.000000000
889,87,3326,2017-08-14,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 10:47:39.000000000
18118,0,3326,2017-10-19,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40.000000000
17597,0,3326,2017-11-05,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:19:12.000000000
8025,4,3326,2017-11-07,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26.000000000
19423,0,3326,2017-12-01,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 11:46:44.000000000
17890,67,3327,2017-01-27,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07.000000000
1693,70,3327,2017-03-01,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45.000000000
7568,7,3327,2017-05-04,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38.000000000
5566,30,3327,2017-06-26,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12.000000000
16236,17,3327,2017-07-12,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38.000000000
5498,12,3327,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56.000000000
9003,93,3327,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53.000000000
3666,31,3327,2017-11-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31.000000000
16505,34,3328,2017-03-20,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18.000000000
14020,97,3328,2017-08-16,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38.000000000
18924,93,3328,2017-11-11,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53.000000000
19473,64,3328,2017-11-20,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:24:07.000000000
12081,50,3329,2017-06-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17.000000000
16157,56,3329,2017-06-11,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44.000000000
18210,45,3329,2017-07-13,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38.000000000
12479,70,3329,2017-12-12,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04.000000000
12784,78,3330,2017-02-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:46.000000000
17685,33,3330,2017-02-16,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:35:27.000000000
7406,71,3330,2017-03-26,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16.000000000
8785,92,3330,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:33:22.000000000
1495,86,3330,2017-08-03,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:13:53.000000000
15529,0,3330,2017-08-07,1.0,Approved,OHM Cycles,Standard,low,medium,150.51,670.59,1970-01-01 10:38:52.125000000
3081,36,3330,2017-10-25,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:16:58.000000000
515,53,3330,2017-11-18,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 11:19:39.000000000
16979,27,3330,2017-12-08,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 11:51:36.000000000
17731,24,3331,2017-01-18,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:17:50.000000000
6292,42,3331,2017-06-28,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46.000000000
17798,77,3331,2017-07-09,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53.000000000
14051,39,3331,2017-10-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16.000000000
5118,59,3331,2017-11-24,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30.000000000
8432,61,3332,2017-01-22,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52.000000000
6435,36,3332,2017-02-18,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12.000000000
17590,60,3332,2017-02-26,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39.000000000
16960,90,3332,2017-03-29,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:41:22.000000000
19149,74,3332,2017-07-23,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08.000000000
16400,26,3332,2017-12-25,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35.000000000
10190,59,3333,2017-01-19,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 10:02:26.000000000
17266,15,3333,2017-04-06,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:04:40.000000000
18590,21,3333,2017-04-20,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 10:05:34.000000000
12059,95,3333,2017-04-23,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:25:39.000000000
17019,94,3333,2017-06-22,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 10:33:22.000000000
3041,6,3334,2017-02-15,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 11:17:29.000000000
2871,67,3334,2017-02-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 11:13:30.000000000
19707,64,3334,2017-03-21,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 09:24:39.000000000
7298,52,3334,2017-04-30,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 11:05:15.000000000
10827,19,3334,2017-09-08,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40.000000000
3606,17,3334,2017-09-14,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:46:00.000000000
14599,45,3334,2017-09-21,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 10:49:51.000000000
5437,9,3334,2017-10-18,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 11:35:01.000000000
14762,35,3335,2017-01-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27.000000000
777,35,3335,2017-02-04,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27.000000000
8259,2,3335,2017-04-01,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25.000000000
14180,32,3335,2017-05-17,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17.000000000
15132,41,3335,2017-08-17,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40.000000000
11593,78,3335,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33.000000000
3292,67,3335,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07.000000000
11427,68,3336,2017-04-14,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 09:24:39.000000000
15978,51,3336,2017-04-30,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 09:14:19.000000000
7744,83,3336,2017-07-28,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:06:07.000000000
19950,85,3336,2017-08-30,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 10:13:53.000000000
6793,66,3336,2017-09-14,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:13:30.000000000
1673,83,3336,2017-10-17,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:06:07.000000000
5502,68,3337,2017-03-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 10:47:39.000000000
2509,35,3337,2017-04-24,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:52:40.000000000
5500,47,3337,2017-05-29,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:27:48.000000000
11629,26,3337,2017-09-11,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 10:22:17.000000000
3059,32,3337,2017-11-27,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 11:12:16.000000000
19692,84,3337,2017-12-18,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 09:54:27.000000000
19061,23,3337,2017-12-20,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:30:44.000000000
13258,86,3337,2017-12-24,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 11:30:34.000000000
7353,53,3338,2017-08-09,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 10:30:23.000000000
10185,58,3338,2017-08-12,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55.000000000
5094,6,3338,2017-09-20,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:36:56.000000000
17822,45,3338,2017-12-26,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 11:24:24.000000000
17158,27,3339,2017-03-07,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34.000000000
1183,43,3339,2017-04-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18.000000000
7323,50,3339,2017-05-12,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 10:27:48.000000000
3089,96,3339,2017-10-28,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39.000000000
8353,62,3339,2017-10-28,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03.000000000
11456,69,3339,2017-11-22,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39.000000000
19390,67,3340,2017-01-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07.000000000
13107,69,3340,2017-01-28,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39.000000000
7104,14,3340,2017-03-11,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38.000000000
16728,95,3340,2017-07-17,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:31:14.000000000
13492,11,3340,2017-08-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58.000000000
1531,55,3340,2017-09-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23.000000000
18648,87,3341,2017-02-04,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 10:31:14.000000000
10404,92,3341,2017-06-19,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 09:16:04.000000000
15698,5,3341,2017-09-07,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 10:36:56.000000000
17816,62,3341,2017-11-11,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:24:39.000000000
4871,36,3342,2017-01-12,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12.000000000
19174,67,3342,2017-02-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07.000000000
7704,24,3342,2017-02-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:17:50.000000000
17887,29,3342,2017-08-01,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
5921,11,3342,2017-08-31,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58.000000000
6780,27,3342,2017-09-15,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34.000000000
13925,43,3342,2017-09-21,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18.000000000
1780,23,3343,2017-01-20,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:17:35.000000000
9145,52,3343,2017-01-27,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 10:30:23.000000000
11913,20,3343,2017-05-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:29:25.000000000
3252,96,3343,2017-06-12,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39.000000000
14997,13,3343,2017-07-20,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:04:40.000000000
8635,81,3343,2017-10-13,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 10:38:59.000000000
19231,64,3344,2017-05-25,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 09:43:16.000000000
4263,97,3344,2017-06-10,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 10:33:22.000000000
10040,17,3344,2017-07-26,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:17:50.000000000
6578,63,3344,2017-07-29,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 11:42:25.000000000
13843,12,3344,2017-08-31,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 11:11:43.000000000
8723,66,3344,2017-11-27,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:51:50.000000000
5370,86,3344,2017-12-20,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 09:27:59.000000000
7026,0,3345,2017-06-08,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
15189,91,3345,2017-06-20,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42.000000000
13926,0,3345,2017-06-26,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03.000000000
9458,74,3345,2017-08-19,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28.000000000
11292,0,3345,2017-11-29,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34.000000000
12520,97,3346,2017-05-07,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09.000000000
17901,67,3346,2017-05-25,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00.000000000
10324,45,3346,2017-11-12,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38.000000000
8347,0,3347,2017-02-19,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 10:11:08.000000000
7985,0,3347,2017-05-04,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 09:17:35.000000000
18224,38,3347,2017-05-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 09:19:09.000000000
3240,95,3347,2017-08-17,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 11:43:46.000000000
4265,85,3347,2017-09-14,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 09:50:55.000000000
13918,23,3348,2017-04-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:31:14.000000000
12187,0,3348,2017-08-03,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 11:24:07.000000000
5049,95,3348,2017-08-23,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 10:36:46.000000000
19062,48,3349,2017-02-20,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28.000000000
180,20,3349,2017-03-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43.000000000
15094,30,3349,2017-04-12,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12.000000000
11148,62,3349,2017-04-19,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03.000000000
3950,75,3349,2017-05-23,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39.000000000
13735,15,3350,2017-02-28,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:29:05.000000000
10839,25,3350,2017-04-05,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:15:53.000000000
15294,100,3350,2017-05-02,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 11:38:42.000000000
10532,3,3350,2017-05-30,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:24:59.000000000
14322,94,3350,2017-06-24,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 10:57:07.000000000
9914,3,3350,2017-11-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07.000000000
4238,80,3351,2017-02-15,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55.000000000
17145,29,3351,2017-02-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
12379,57,3351,2017-04-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19.000000000
9314,9,3351,2017-04-25,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09.000000000
13106,1,3351,2017-07-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
19568,25,3351,2017-11-21,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44.000000000
7200,92,3352,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06.000000000
18006,84,3352,2017-08-28,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59.000000000
10396,65,3352,2017-09-01,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:42:25.000000000
2359,19,3352,2017-09-03,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40.000000000
6125,53,3352,2017-11-20,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10.000000000
1371,100,3352,2017-11-23,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01 09:16:04.000000000
8161,97,3352,2017-11-30,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38.000000000
6925,72,3353,2017-02-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 10:31:13.000000000
17542,74,3353,2017-04-01,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 11:38:42.000000000
1343,62,3353,2017-04-22,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 11:42:25.000000000
6834,2,3353,2017-06-15,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:17:29.000000000
18613,30,3353,2017-06-25,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:06:01.000000000
308,7,3353,2017-07-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38.000000000
17152,1,3353,2017-11-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
1191,4,3354,2017-03-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:36:56.000000000
15806,83,3354,2017-07-01,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:38:59.000000000
8234,92,3355,2017-03-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06.000000000
18779,0,3355,2017-05-05,0.0,Approved,WeareA2B,Standard,medium,small,310.57,615.784,1970-01-01 09:41:32.600000000
3655,21,3355,2017-08-13,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00.000000000
18846,28,3355,2017-09-03,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35.000000000
9830,89,3355,2017-11-08,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 09:27:59.000000000
411,62,3355,2017-12-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03.000000000
210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 09:24:39.000000000
12614,95,3356,2017-04-27,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:25:39.000000000
36,92,3356,2017-07-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:31:14.000000000
422,11,3356,2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 09:49:38.000000000
19139,25,3356,2017-12-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 10:22:17.000000000
13841,58,3357,2017-02-19,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55.000000000
11448,20,3357,2017-03-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:11:43.000000000
2570,22,3357,2017-07-24,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25.000000000
6712,82,3357,2017-11-25,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46.000000000
6778,54,3358,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15.000000000
5433,46,3358,2017-04-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 11:23:29.000000000
8380,25,3358,2017-06-08,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 10:22:17.000000000
7356,0,3358,2017-06-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,60.72,550.495,1970-01-01 10:40:57.166666666
15802,91,3358,2017-06-23,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:25:39.000000000
7565,65,3358,2017-09-24,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 09:24:39.000000000
9491,47,3358,2017-11-23,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 11:24:24.000000000
7976,38,3359,2017-04-10,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58.000000000
5521,84,3359,2017-04-21,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59.000000000
8012,5,3359,2017-05-22,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44.000000000
18345,0,3359,2017-06-06,0.0,Approved,Trek Bicycles,Standard,medium,medium,918.43,450.02000000000004,1970-01-01 10:41:11.000000000
7160,62,3359,2017-09-24,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03.000000000
18406,70,3360,2017-01-07,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45.000000000
8140,61,3360,2017-03-03,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52.000000000
1171,86,3360,2017-03-12,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46.000000000
6047,91,3360,2017-03-12,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07.000000000
18401,57,3360,2017-07-14,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19.000000000
17472,36,3360,2017-10-02,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12.000000000
9768,49,3360,2017-10-04,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:24:24.000000000
10903,57,3360,2017-11-03,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19.000000000
18471,3,3361,2017-01-29,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:02:26.000000000
6298,23,3361,2017-02-16,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 11:23:29.000000000
9712,65,3361,2017-03-04,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 09:24:48.000000000
2519,1,3361,2017-08-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 10:41:22.000000000
16507,38,3361,2017-09-04,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 09:14:19.000000000
19863,7,3361,2017-11-16,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 11:43:38.000000000
4043,33,3362,2017-01-11,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48.000000000
6762,45,3362,2017-04-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51.000000000
17838,31,3362,2017-10-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31.000000000
6175,76,3363,2017-01-07,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 09:16:04.000000000
9882,69,3363,2017-03-05,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 10:38:59.000000000
10091,41,3363,2017-05-28,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:11:43.000000000
18567,56,3363,2017-10-29,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 11:51:36.000000000
